date,system,stake,profit,equity,peak,dd
2025-05-16 16:00:00,HT,5.5,2.2,105.1600000000002,105.1600000000002,0.0
2025-05-17 11:30:00,HT,5.5,2.2,107.3600000000002,107.3600000000002,0.0
2025-05-17 19:00:00,HT,5.5,-5.5,101.8600000000002,107.3600000000002,-5.5
2025-05-18 16:00:00,HT,5.5,2.2,104.0600000000002,107.3600000000002,-3.299999999999997
2025-05-18 17:00:00,HT,1.2,0.48,104.5400000000002,107.3600000000002,-2.819999999999993
2025-05-23 13:00:00,HT,5.5,-5.5,99.0400000000002,107.3600000000002,-8.319999999999993
2025-05-24 12:30:00,HT,5.5,2.2,101.24000000000021,107.3600000000002,-6.11999999999999
2025-05-24 15:30:00,HT,5.5,2.2,103.44000000000021,107.3600000000002,-3.9199999999999875
2025-05-24 15:30:00,HT,5.5,2.2,105.64000000000021,107.3600000000002,-1.7199999999999847
2025-05-25 12:01:00,HT,1.2,0.48,106.12000000000022,107.3600000000002,-1.2399999999999807
2025-05-25 15:00:00,HT,5.5,2.2,108.32000000000022,108.32000000000022,0.0
2025-05-25 15:00:00,HT,5.5,2.2,110.52000000000022,110.52000000000022,0.0
2025-05-31 10:00:00,HT,1.2,0.48,111.00000000000023,111.00000000000023,0.0
2025-05-31 23:30:00,HT,1.2,0.48,111.48000000000023,111.48000000000023,0.0
2025-06-14 11:35:00,HT,5.5,2.2,113.68000000000023,113.68000000000023,0.0
2025-06-18 11:35:00,HT,5.5,2.2,115.88000000000024,115.88000000000024,0.0
2025-06-28 10:00:00,HT,5.5,2.2,118.08000000000024,118.08000000000024,0.0
2025-06-29 02:30:00,HT,1.2,0.48,118.56000000000024,118.56000000000024,0.0
2025-07-01 16:00:00,HT,1.2,0.48,119.04000000000025,119.04000000000025,0.0
2025-07-03 15:30:00,HT,5.5,2.2,121.24000000000025,121.24000000000025,0.0
2025-07-05 12:00:00,HT,1.2,-1.2,120.04000000000025,121.24000000000025,-1.2000000000000028
2025-07-07 15:30:00,HT,1.2,-1.2,118.84000000000024,121.24000000000025,-2.4000000000000057
2025-07-08 15:30:00,HT,5.5,-5.5,113.34000000000024,121.24000000000025,-7.900000000000006
2025-07-09 15:30:00,HT,1.2,0.48,113.82000000000025,121.24000000000025,-7.420000000000002
2025-07-14 15:30:00,HT,5.5,2.2,116.02000000000025,121.24000000000025,-5.219999999999999
2025-07-16 23:30:00,HT,5.5,2.2,118.22000000000025,121.24000000000025,-3.019999999999996
2025-07-17 00:30:00,HT,1.2,0.48,118.70000000000026,121.24000000000025,-2.539999999999992
2025-07-19 15:00:00,HT,1.2,0.48,119.18000000000026,121.24000000000025,-2.059999999999988
2025-07-19 23:30:00,HT,5.5,2.2,121.38000000000027,121.38000000000027,0.0
2025-07-22 16:00:00,HT,1.2,0.48,121.86000000000027,121.86000000000027,0.0
2025-07-26 13:00:00,HT,1.2,0.48,122.34000000000027,122.34000000000027,0.0
2025-07-26 15:30:00,HT,1.2,0.48,122.82000000000028,122.82000000000028,0.0
2025-08-02 10:00:00,HT,1.2,0.48,123.30000000000028,123.30000000000028,0.0
2025-08-02 10:00:00,HT,5.5,2.2,125.50000000000028,125.50000000000028,0.0
2025-08-02 13:00:00,HT,5.5,2.2,127.70000000000029,127.70000000000029,0.0
2025-08-02 13:00:00,HT,5.5,2.2,129.9000000000003,129.9000000000003,0.0
2025-08-08 10:30:00,HT,5.5,2.2,132.10000000000028,132.10000000000028,0.0
2025-08-08 12:00:00,HT,5.5,2.2,134.30000000000027,134.30000000000027,0.0
2025-08-09 22:15:00,HT,1.2,0.48,134.78000000000026,134.78000000000026,0.0
2025-08-22 15:30:00,HT,5.5,2.2,136.98000000000025,136.98000000000025,0.0
2025-08-23 11:35:00,HT,5.5,2.2,139.18000000000023,139.18000000000023,0.0
2025-08-24 10:00:00,HT,5.5,2.2,141.38000000000022,141.38000000000022,0.0
2025-08-28 15:30:00,HT,5.5,2.2,143.5800000000002,143.5800000000002,0.0
2025-08-30 11:35:00,HT,5.5,2.2,145.7800000000002,145.7800000000002,0.0
2025-08-30 12:00:00,HT,5.5,2.2,147.9800000000002,147.9800000000002,0.0
2025-08-30 13:00:00,HT,1.2,-1.2,146.7800000000002,147.9800000000002,-1.1999999999999886
2025-08-31 10:00:00,HT,5.5,2.2,148.9800000000002,148.9800000000002,0.0
2025-08-31 13:30:00,HT,5.5,2.2,151.18000000000018,151.18000000000018,0.0
2025-08-31 14:00:00,HT,5.5,2.2,153.38000000000017,153.38000000000017,0.0
2025-09-07 12:00:00,HT,1.2,0.48,153.86000000000016,153.86000000000016,0.0
2025-09-07 13:00:00,HT,1.2,0.48,154.34000000000015,154.34000000000015,0.0
2025-09-13 10:00:00,HT,5.5,2.2,156.54000000000013,156.54000000000013,0.0
2025-09-13 12:00:00,HT,1.2,0.48,157.02000000000012,157.02000000000012,0.0
2025-09-13 14:00:00,HT,1.2,0.48,157.5000000000001,157.5000000000001,0.0
2025-09-14 14:00:00,HT,1.2,-1.2,156.30000000000013,157.5000000000001,-1.1999999999999886
2025-09-19 11:35:00,HT,5.5,2.2,158.5000000000001,158.5000000000001,0.0
2025-09-19 16:00:00,HT,5.5,2.2,160.7000000000001,160.7000000000001,0.0
2025-09-21 10:00:00,HT,5.5,2.2,162.9000000000001,162.9000000000001,0.0
2025-09-21 16:00:00,HT,5.5,2.2,165.10000000000008,165.10000000000008,0.0
2025-09-23 15:00:00,HT,5.5,2.2,167.30000000000007,167.30000000000007,0.0
2025-09-26 12:00:00,HT,5.5,2.2,169.50000000000006,169.50000000000006,0.0
