date,system,stake,profit,equity,peak,dd
2025-09-29 21:30:00,O25,0.4,0.32000000000000006,268.8519999999991,273.89199999999914,-5.0400000000000205
2025-09-30 00:00:00,O25,0.48,0.384,269.23599999999914,273.89199999999914,-4.656000000000006
2025-09-30 23:30:00,O25,0.4,0.32000000000000006,269.55599999999913,273.89199999999914,-4.336000000000013
2025-10-03 00:30:00,O25,0.4,-0.4,269.15599999999915,273.89199999999914,-4.73599999999999
2025-10-03 15:00:00,O25,0.4,0.32000000000000006,269.47599999999915,273.89199999999914,-4.415999999999997
2025-10-03 17:00:00,O25,4.0,-4.0,265.47599999999915,273.89199999999914,-8.415999999999997
2025-10-03 18:45:00,O25,3.5,2.8000000000000003,268.27599999999916,273.89199999999914,-5.6159999999999854
2025-10-04 03:00:00,O25,3.5,2.8000000000000003,271.07599999999917,273.89199999999914,-2.815999999999974
2025-10-04 03:05:00,O25,1.0,0.8,271.8759999999992,273.89199999999914,-2.0159999999999627
2025-10-04 04:30:00,O25,4.0,3.2,275.07599999999917,275.07599999999917,0.0
2025-10-04 12:00:00,O25,4.0,-4.0,271.07599999999917,275.07599999999917,-4.0
2025-10-04 14:00:00,O25,1.0,0.8,271.8759999999992,275.07599999999917,-3.1999999999999886
2025-10-04 14:00:00,O25,4.0,-4.0,267.8759999999992,275.07599999999917,-7.199999999999989
2025-10-04 17:30:00,O25,1.0,0.8,268.6759999999992,275.07599999999917,-6.399999999999977
2025-10-04 18:00:00,O25,1.0,0.8,269.4759999999992,275.07599999999917,-5.599999999999966
2025-10-04 20:30:00,O25,1.0,0.8,270.2759999999992,275.07599999999917,-4.7999999999999545
2025-10-04 23:30:00,O25,1.2,0.96,271.2359999999992,275.07599999999917,-3.839999999999975
2025-10-04 23:30:00,O25,1.2,-1.2,270.0359999999992,275.07599999999917,-5.039999999999964
2025-10-04 23:30:00,O25,4.0,-4.0,266.0359999999992,275.07599999999917,-9.039999999999964
2025-10-05 00:30:00,O25,0.4,0.32000000000000006,266.3559999999992,275.07599999999917,-8.71999999999997
2025-10-05 00:30:00,O25,0.48,0.384,266.7399999999992,275.07599999999917,-8.335999999999956
2025-10-05 01:00:00,O25,0.4,0.32000000000000006,267.0599999999992,275.07599999999917,-8.015999999999963
2025-10-05 01:30:00,O25,0.48,-0.48,266.5799999999992,275.07599999999917,-8.495999999999981
2025-10-05 03:05:00,O25,0.48,0.384,266.9639999999992,275.07599999999917,-8.111999999999966
2025-10-05 06:00:00,O25,0.4,-0.4,266.5639999999992,275.07599999999917,-8.511999999999944
2025-10-05 12:00:00,O25,1.4000000000000001,1.12,267.68399999999923,275.07599999999917,-7.391999999999939
2025-10-05 15:00:00,O25,0.48,0.384,268.06799999999924,275.07599999999917,-7.0079999999999245
2025-10-05 15:30:00,O25,1.0,-1.0,267.06799999999924,275.07599999999917,-8.007999999999925
2025-10-05 17:15:00,O25,3.5,2.8000000000000003,269.86799999999926,275.07599999999917,-5.207999999999913
2025-10-05 18:30:00,O25,1.0,0.8,270.66799999999927,275.07599999999917,-4.407999999999902
2025-10-05 22:00:00,O25,4.0,3.2,273.86799999999926,275.07599999999917,-1.2079999999999131
2025-10-06 14:30:00,O25,4.0,3.2,277.06799999999924,277.06799999999924,0.0
2025-10-08 20:30:00,O25,1.0,0.8,277.86799999999926,277.86799999999926,0.0
2025-10-10 18:45:00,O25,1.0,0.8,278.66799999999927,278.66799999999927,0.0
2025-10-10 18:45:00,O25,4.0,3.2,281.86799999999926,281.86799999999926,0.0
2025-10-10 18:45:00,O25,4.0,3.2,285.06799999999924,285.06799999999924,0.0
2025-10-10 18:45:00,O25,4.0,3.2,288.26799999999923,288.26799999999923,0.0
2025-10-11 23:30:00,O25,4.0,3.2,291.4679999999992,291.4679999999992,0.0
2025-10-11 23:30:00,O25,4.0,3.2,294.6679999999992,294.6679999999992,0.0
2025-10-12 01:30:00,O25,1.0,-1.0,293.6679999999992,294.6679999999992,-1.0
